1,子,3213,1,
2,人,1979,1,
3,儿,1716,1,
4,一,1637,1,
5,大,1605,1,
6,天,1599,1,
7,学,1594,1,
8,生,1579,1,
9,上,1388,1,
10,车,1311,1,
11,不,1297,1,
12,电,1220,1,
13,机,1100,1,
14,心,1087,1,
15,好,1058,1,
16,行,1057,1,
17,家,1054,1,
18,小,1024,1,
19,发,1021,1,
20,中,1014,1,
21,下,1000,1,
22,会,996,1,
23,地,989,1,
24,年,963,1,
25,公,929,1,
26,开,917,1,
27,面,913,1,
28,时,896,1,
29,意,888,1,
30,有,872,1,
31,气,871,1,
32,出,871,1,
33,文,860,1,
34,动,859,1,
35,国,858,1,
36,打,852,1,
37,水,851,1,
38,头,837,1,
39,来,830,1,
40,手,806,1,
41,外,799,1,
42,书,788,1,
43,口,779,1,
44,期,778,1,
45,明,770,1,
46,方,743,1,
47,工,719,1,
48,话,716,1,
49,饭,712,1,
50,得,711,1,
51,老,709,1,
52,分,699,1,
53,是,699,1,
54,色,697,1,
55,理,696,1,
56,点,694,1,
57,事,691,1,
58,长,686,1,
59,后,685,1,
60,可,672,1,
61,用,666,1,
62,语,663,1,
63,球,655,1,
64,边,654,1,
65,道,652,1,
66,信,647,1,
67,要,644,1,
68,教,644,1,
69,过,643,1,
70,名,643,1,
71,自,643,1,
72,日,630,1,
73,表,625,1,
74,的,624,1,
75,法,623,1,
76,作,621,1,
77,高,614,1,
78,然,614,1,
79,物,610,1,
80,月,604,1,
81,服,602,1,
82,衣,596,1,
83,体,593,1,
84,菜,593,1,
85,星,592,1,
86,成,592,1,
87,经,588,1,
88,场,586,1,
89,多,584,1,
90,以,577,1,
91,定,573,1,
92,间,566,1,
93,字,562,1,
94,到,561,1,
95,游,558,1,
96,么,557,1,
97,力,554,1,
98,员,553,1,
99,包,548,1,
100,合,548,1,
101,本,540,1,
102,说,538,1,
103,前,538,1,
104,乐,537,1,
105,路,536,1,
106,业,536,1,
107,节,535,1,
108,花,533,1,
109,看,529,1,
110,起,523,1,
111,同,514,1,
112,房,513,1,
113,果,504,1,
114,重,504,1,
115,常,502,1,
116,情,502,1,
117,女,501,1,
118,西,500,1,
119,音,498,1,
120,风,497,1,
121,客,491,1,
122,报,491,1,
123,对,485,1,
124,品,485,1,
125,店,484,1,
126,相,484,1,
127,实,481,1,
128,主,481,1,
129,在,476,1,
130,师,476,1,
131,见,475,1,
132,单,475,1,
133,回,473,1,
134,爱,472,1,
135,别,472,1,
136,通,470,1,
137,们,463,1,
138,火,463,1,
139,门,462,1,
140,馆,462,1,
141,照,462,1,
142,白,459,1,
143,新,457,1,
144,平,451,1,
145,现,449,1,
146,感,448,1,
147,为,447,1,
148,正,446,1,
149,票,445,1,
150,片,444,1,
