278,准,2245,1,
279,演,2240,1,
280,只,2237,1,
281,住,2222,1,
282,条,2213,1,
283,医,2187,1,
284,就,2175,1,
285,洗,2169,1,
286,计,2168,1,
287,全,2166,1,
288,药,2165,1,
289,今,2164,1,
290,图,2163,1,
291,知,2158,1,
292,喜,2149,1,
293,食,2130,1,
294,弟,2113,1,
295,受,2110,1,
296,等,2095,1,
297,奶,2093,1,
298,如,2086,1,
299,园,2085,1,
300,直,2081,1,
301,目,2076,1,
302,做,2063,1,
303,味,2062,1,
304,系,2061,1,
305,山,2056,1,
306,飞,2054,1,
307,肉,2050,1,
308,息,2043,1,
309,妹,2026,1,
310,妈,2020,1,
311,排,2016,1,
312,原,2015,1,
313,邮,2011,1,
314,料,2007,1,
315,走,2006,1,
316,历,2006,1,
317,反,2001,1,
318,入,2001,1,
319,象,2000,1,
320,候,1991,1,
321,精,1991,1,
322,证,1988,1,
323,三,1986,1,
324,谢,1984,1,
325,制,1984,1,
326,没,1983,1,
327,二,1980,1,
328,贵,1971,1,
329,什,1970,1,
330,张,1967,1,
331,念,1965,1,
332,雨,1957,1,
333,哥,1952,1,
334,香,1950,1,
335,共,1944,1,
336,夫,1942,1,
337,预,1941,1,
338,我,1917,1,
339,怎,1909,1,
340,次,1909,1,
341,忙,1907,1,
342,产,1891,1,
343,神,1888,1,
344,无,1887,1,
345,汉,1883,1,
346,鱼,1880,1,
347,建,1873,1,
348,像,1871,1,
349,总,1860,1,
350,司,1859,1,
351,复,1859,1,
352,他,1853,1,
353,失,1853,1,
354,再,1842,1,
355,导,1841,1,
356,识,1832,1,
357,错,1825,1,
358,容,1825,1,
359,楼,1822,1,
360,转,1822,1,
361,牛,1820,1,
362,取,1820,1,
363,汽,1817,1,
364,思,1816,1,
365,护,1808,1,
366,剧,1808,1,
367,离,1807,1,
368,典,1805,1,
369,爸,1804,1,
370,玩,1801,1,
371,古,1786,1,
372,给,1784,1,
373,歌,1784,1,
374,元,1781,1,
375,往,1779,1,
376,油,1772,1,
377,亮,1770,1,
378,远,1770,1,
379,笑,1769,1,
380,管,1769,1,
381,急,1752,1,
382,科,1752,1,
383,声,1740,1,
384,格,1738,1,
385,写,1737,1,
386,叫,1732,1,
387,四,1727,1,
388,半,1722,1,
389,你,1719,1,
390,约,1715,1,
391,足,1710,1,
392,内,1705,1,
393,才,1700,1,
394,温,1700,1,
395,几,1699,1,
396,者,1694,1,
397,米,1687,1,
398,专,1684,1,
399,麻,1682,1,
400,景,1678,1,
401,式,1667,1,
402,休,1666,1,
403,刻,1662,1,
404,指,1662,1,
405,货,1661,1,
406,参,1659,1,
407,轻,1658,1,
408,冰,1656,1,
409,资,1656,1,
410,苦,1650,1,
411,校,1648,1,
412,都,1639,1,
413,周,1639,1,
414,冷,1638,1,
415,向,1637,1,
416,种,1636,1,
417,修,1631,1,
418,消,1629,1,
419,论,1629,1,
