259,全力以赴,23,1
260,对……感兴趣,23,1
261,吃饭,23,1
262,……的时候,23,1
263,理直气壮,23,1
264,用不着,23,1
265,挂号,23,1
266,聚精会神,23,1
267,碰钉子,23,1
268,千篇一律,23,1
269,就要……了,23,1
270,络绎不绝,23,1
271,第一次,23,1
272,千里迢迢,23,1
273,出人意料,23,1
274,浩浩荡荡,23,1
275,大惊小怪,23,1
276,一边……一边,23,1
277,出洋相,23,1
278,有空儿,22,1
279,无能为力,22,1
280,一下子,22,1
281,不行,22,1
282,哭笑不得,22,1
283,随心所欲,22,1
284,不怎么样,22,1
285,开车,22,1
286,各行各业,22,1
287,风土人情,22,1
288,物美价廉,22,1
289,供不应求,22,1
290,……分之……,22,1
291,迷路,22,1
292,垂头丧气,22,1
293,吃亏,22,1
294,秋高气爽,22,1
295,吵架,22,1
296,差得远,22,1
297,放学,22,1
298,多长时间,22,1
299,上学,21,1
300,心甘情愿,21,1
301,数不清,21,1
302,打折,21,1
303,赔不是,21,1
304,大街小巷,21,1
305,半信半疑,21,1
306,默默无闻,21,1
307,胡思乱想,21,1
308,只要……就……,21,1
309,愁眉苦脸,21,1
310,一系列,21,1
311,辞职,21,1
312,争先恐后,21,1
313,过年,21,1
314,不由自主,21,1
315,中毒,21,1
316,不太,21,1
317,抽烟,21,1
318,回来,21,1
319,不谢,21,1
320,唱歌,21,1
321,当务之急,21,1
322,连……也……,21,1
323,车水马龙,21,1
324,从……起,21,1
325,做客,20,1
326,几点,20,1
327,不慌不忙,20,1
328,大部分,20,1
329,发愁,20,1
330,不错,20,1
331,人满为患,20,1
332,真的,20,1
333,四面八方,20,1
334,没意思,20,1
335,当面,20,1
336,再说,20,1
337,好的,20,1
338,彬彬有礼,20,1
339,上瘾,20,1
340,滔滔不绝,20,1
341,头疼,20,1
342,不同,20,1
343,无影无踪,20,1
344,干什么,20,1
345,拼命,20,1
346,好好儿,20,1
347,新陈代谢,20,1
348,……之一,20,1
349,出去,20,1
350,望而却步,20,1
351,一般来说,20,1
352,道歉,19,1
353,叹气,19,1
354,连……都……,19,1
355,形影不离,19,1
356,有用,19,1
357,打篮球,19,1
358,上街,19,1
359,不见得,19,1
360,四通八达,19,1
361,志同道合,19,1
362,就业,19,1
363,据说,19,1
364,开会,19,1
365,没准儿,19,1
366,做饭,19,1
367,一窍不通,19,1
368,做作业,19,1
369,淋漓尽致,19,1
370,举世瞩目,19,1
371,开口,19,1
372,恰到好处,19,1
373,东张西望,19,1
374,后顾之忧,19,1
375,计划生育,19,1
376,翻天覆地,19,1
377,怎么回事,19,1
378,生病,19,1
379,看电视,19,1
380,粗心大意,19,1
381,重男轻女,18,1
382,当……的时候,18,1
383,犯罪,18,1
384,着急,18,1
385,握手,18,1
386,精打细算,18,1
387,慢走,18,1
388,名列前茅,18,1
389,天经地义,18,1
390,该……了,18,1
391,大手大脚,18,1
392,水泄不通,18,1
393,出事,18,1
394,快要……了,18,1
395,上车,18,1
396,死记硬背,18,1
397,直截了当,18,1
398,一概而论,18,1
399,富丽堂皇,18,1
400,毫无,18,1
401,七嘴八舌,18,1
402,一丝不苟,18,1
403,古色古香,18,1
404,大饱口福,18,1
405,因地制宜,18,1
406,画蛇添足,18,1
407,请进,18,1
408,能歌善舞,18,1
409,岂有此理,18,1
410,无边无际,18,1
411,无忧无虑,18,1
412,打瞌睡,18,1
413,投资,18,1
414,顺理成章,17,1
415,后会有期,17,1
416,独一无二,17,1
417,挺……的,17,1
418,只有……才……,17,1
419,熙熙攘攘,17,1
420,流连忘返,17,1
421,截然不同,17,1
422,大名鼎鼎,17,1
423,无所事事,17,1
424,喜出望外,17,1
425,应运而生,17,1
426,养儿防老,17,1
427,义无反顾,17,1
428,知识分子,17,1
429,屡见不鲜,17,1
430,吸烟,17,1
431,星期几,17,1
432,得天独厚,17,1
433,琳琅满目,17,1
434,离婚,17,1
435,好久,17,1
436,除了,17,1
437,门当户对,17,1
438,脱贫致富,17,1
439,划船,17,1
440,吃苦耐劳,17,1
441,吹牛,17,1
442,明天见,17,1
443,漫不经心,17,1
444,超重,17,1
445,举足轻重,17,1
446,既……又,17,1
447,滑冰,17,1
448,边……边……,17,1
449,梦寐以求,17,1
450,不胜枚举,17,1
451,打字,17,1
452,一心一意,16,1
453,倒霉,16,1
454,灵机一动,16,1
455,胡说八道,16,1
456,尽力,16,1
457,不舒服,16,1
458,惊心动魄,16,1
459,对得起,16,1
460,鸡毛蒜皮,16,1
461,脍炙人口,16,1
462,东奔西走,16,1
463,踢足球,16,1
464,这样一来,16,1
465,密密麻麻,16,1
466,大饱眼福,16,1
467,顾不上,16,1
468,改革开放,16,1
469,有道理,16,1
470,自食其力,16,1
471,一无所有,16,1
472,下岗,16,1
473,天气预报,16,1
474,肃然起敬,16,1
475,没办法,16,1
476,必不可少,16,1
477,价廉物美,16,1
478,发火,16,1
479,打架,16,1
480,可想而知,16,1
481,三言两语,16,1
482,你看,16,1
483,开学,16,1
484,大声,16,1
485,算账,16,1
486,纳闷儿,16,1
487,助人为乐,16,1
488,手忙脚乱,16,1
489,潜移默化,16,1
490,目不暇接,16,1
491,各地,16,1
492,心旷神怡,16,1
493,废寝忘食,16,1
494,无地自容,16,1
495,弹钢琴,16,1
496,打仗,16,1
497,离不开,16,1
498,跟……一起,16,1
499,心血来潮,16,1
500,翻来覆去,16,1
501,第,16,1
502,博大精深,16,1
503,不可开交,16,1
504,一……就,16,1
505,绝无仅有,16,1
506,对症下药,16,1
507,离开,16,1
508,赶上,16,1
509,理发,16,1
510,美味佳肴,16,1
511,久而久之,15,1
512,心安理得,15,1
513,喜新厌旧,15,1
514,哪里,15,1
515,着迷,15,1
516,实际上,15,1
517,三番五次,15,1
518,在……中,15,1
519,鱼香肉丝,15,1
520,起来,15,1
521,义不容辞,15,1
522,钓鱼,15,1
523,深思熟虑,15,1
524,办公,15,1
525,结账,15,1
526,不遗余力,15,1
527,哪国人,15,1
528,听话,15,1
529,专心致志,15,1
530,铺天盖地,15,1
531,免不了,15,1
532,看病,15,1
533,毫不犹豫,15,1
534,得不偿失,15,1
535,第一,15,1
536,求职,15,1
537,糊里糊涂,15,1
538,叹为观止,15,1
539,人际关系,15,1
540,吃苦,15,1
541,失眠,15,1
542,微乎其微,15,1
543,比如说,15,1
544,假冒伪劣,15,1
545,晚安,15,1
546,没错儿,15,1
547,哄堂大笑,15,1
548,习以为常,15,1
549,无可厚非,15,1
550,川流不息,15,1
551,差点儿,15,1
552,要是……就……,15,1
553,赚钱,15,1
554,做梦,15,1
555,甲天下,15,1
556,打球,15,1
557,与此同时,15,1
558,聊天,15,1
559,难以置信,15,1
560,连……也,15,1
561,百分之,15,1
562,救命,15,1
563,唉声叹气,15,1
564,千差万别,15,1
565,说实话,15,1
566,录音,14,1
567,无缘无故,14,1
568,喜闻乐见,14,1
569,善解人意,14,1
570,一天到晚,14,1
571,禁不住,14,1
572,当之无愧,14,1
573,记不住,14,1
574,不屑一顾,14,1
575,好不容易,14,1
576,自然而然,14,1
577,载歌载舞,14,1
578,一技之长,14,1
579,千变万化,14,1
580,待会儿,14,1
581,力不从心,14,1
582,无家可归,14,1
583,格格不入,14,1
584,家家户户,14,1
585,活灵活现,14,1
586,忧心忡忡,14,1
587,炒鱿鱼,14,1
588,凑热闹,14,1
589,胸有成竹,14,1
590,除此之外,14,1
591,打雷,14,1
592,发扬光大,14,1
593,锲而不舍,14,1
594,有声有色,14,1
595,礼尚往来,14,1
596,三心二意,14,1
597,风调雨顺,14,1
598,各有千秋,14,1
599,满头大汗,14,1
600,来自,14,1
601,一口气,14,1
602,在……下,14,1
603,山清水秀,14,1
604,爱不释手,14,1
605,心平气和,14,1
606,有两下子,14,1
607,半天,14,1
608,相辅相成,14,1
609,若无其事,14,1
610,晚点,14,1
611,举世闻名,14,1
612,四季如春,14,1
613,息息相关,14,1
614,别出心裁,14,1
615,异想天开,14,1
616,传宗接代,14,1
617,上当,14,1
618,百分之……,14,1
619,发誓,14,1
620,冰天雪地,14,1
621,深恶痛绝,14,1
622,由……组成,14,1
623,突飞猛进,14,1
