1,子,7246,1,
2,儿,7190,1,
3,天,5524,1,
4,一,5349,1,
5,上,4709,1,
6,学,4621,1,
7,不,4511,1,
8,人,4490,1,
9,大,4292,1,
10,生,4220,1,
11,车,4020,1,
12,好,3769,1,
13,下,3475,1,
14,电,3402,1,
15,机,3128,1,
16,打,3007,1,
17,小,2959,1,
18,来,2920,1,
19,行,2882,1,
20,年,2765,1,
21,家,2747,1,
22,是,2732,1,
23,有,2710,1,
24,面,2692,1,
25,开,2651,1,
26,会,2630,1,
27,么,2624,1,
28,发,2601,1,
29,期,2566,1,
30,边,2520,1,
31,出,2517,1,
32,时,2502,1,
33,中,2480,1,
34,公,2426,1,
35,地,2393,1,
36,点,2357,1,
37,心,2353,1,
38,过,2310,1,
39,国,2219,1,
40,星,2213,1,
41,要,2206,1,
42,得,2179,1,
43,气,2150,1,
44,日,2139,1,
45,可,2137,1,
46,手,2103,1,
47,书,2083,1,
48,多,2070,1,
49,球,2060,1,
50,饭,2056,1,
51,在,2019,1,
52,口,2016,1,
53,到,2004,1,
54,意,2001,1,
55,这,1989,1,
56,后,1976,1,
57,起,1925,1,
58,动,1925,1,
59,语,1916,1,
60,以,1875,1,
61,老,1871,1,
62,包,1854,1,
63,菜,1843,1,
64,话,1841,1,
65,高,1834,1,
66,外,1822,1,
67,那,1800,1,
68,明,1768,1,
69,头,1766,1,
70,工,1742,1,
71,看,1737,1,
72,去,1730,1,
73,说,1722,1,
74,本,1721,1,
75,个,1714,1,
76,快,1710,1,
77,的,1705,1,
78,服,1661,1,
79,作,1644,1,
80,用,1641,1,
81,们,1636,1,
82,游,1633,1,
83,文,1633,1,
84,里,1624,1,
85,方,1615,1,
86,照,1604,1,
87,前,1576,1,
88,分,1574,1,
89,节,1569,1,
90,水,1564,1,
91,经,1560,1,
92,间,1549,1,
93,信,1549,1,
94,对,1546,1,
95,回,1543,1,
96,然,1536,1,
97,名,1527,1,
98,课,1520,1,
99,了,1517,1,
100,长,1512,1,
101,道,1496,1,
102,员,1489,1,
103,业,1485,1,
104,还,1476,1,
105,事,1458,1,
106,为,1443,1,
107,哪,1442,1,
108,店,1439,1,
109,样,1416,1,
110,吃,1413,1,
111,色,1395,1,
112,便,1394,1,
113,听,1391,1,
114,习,1388,1,
115,比,1382,1,
116,花,1381,1,
117,自,1375,1,
118,教,1374,1,
119,场,1374,1,
120,月,1373,1,
121,见,1369,1,
122,定,1356,1,
123,号,1354,1,
124,衣,1329,1,
125,票,1327,1,
126,路,1316,1,
127,相,1315,1,
128,钱,1314,1,
129,常,1313,1,
130,别,1312,1,
131,客,1311,1,
132,房,1308,1,
133,体,1307,1,
134,进,1282,1,
135,感,1276,1,
136,理,1273,1,
137,请,1272,1,
138,热,1271,1,
139,音,1270,1,
140,晚,1262,1,
141,乐,1260,1,
142,酒,1256,1,
143,门,1256,1,
144,西,1248,1,
145,报,1246,1,
146,同,1241,1,
147,干,1234,1,
148,姐,1230,1,
149,午,1221,1,
150,放,1220,1,
151,问,1216,1,
152,字,1202,1,
153,早,1202,1,
154,关,1188,1,
155,果,1177,1,
156,想,1176,1,
157,茶,1176,1,
158,表,1149,1,
159,馆,1143,1,
160,物,1139,1,
161,情,1137,1,
162,假,1136,1,
163,师,1134,1,
164,现,1134,1,
165,成,1126,1,
166,当,1123,1,
167,着,1123,1,
168,风,1117,1,
169,法,1112,1,
170,单,1091,1,
171,重,1085,1,
172,爱,1083,1,
173,真,1079,1,
174,力,1078,1,
175,难,1069,1,
176,太,1063,1,
177,美,1063,1,
178,正,1058,1,
179,新,1054,1,
180,笔,1050,1,
181,实,1045,1,
182,和,1035,1,
183,身,1033,1,
184,交,1033,1,
185,十,1032,1,
186,能,1025,1,
187,班,1023,1,
188,友,1022,1,
189,近,1018,1,
190,网,1016,1,
191,欢,1013,1,
192,什,1006,1,
193,站,1005,1,
194,收,1003,1,
195,商,998,1,
196,片,997,1,
197,白,997,1,
198,带,994,1,
199,今,987,1,
200,女,984,1,
201,合,981,1,
202,院,980,1,
203,少,968,1,
204,怎,964,1,
205,妹,962,1,
206,红,962,1,
207,就,957,1,
208,通,955,1,
209,影,948,1,
210,留,947,1,
211,做,945,1,
212,差,943,1,
213,记,942,1,
214,没,932,1,
215,考,931,1,
216,旅,929,1,
217,妈,924,1,
218,弟,924,1,
219,马,924,1,
220,加,922,1,
221,只,920,1,
222,结,920,1,
223,兴,919,1,
224,走,918,1,
225,给,913,1,
226,毛,911,1,
227,主,908,1,
228,告,907,1,
229,最,906,1,
230,东,905,1,
231,空,897,1,
232,件,895,1,
233,洗,895,1,
234,觉,893,1,
235,务,889,1,
236,品,884,1,
237,哥,882,1,
238,运,882,1,
239,病,882,1,
240,爸,879,1,
241,算,874,1,
242,试,873,1,
243,平,872,1,
244,台,867,1,
245,办,860,1,
246,视,859,1,
247,奶,858,1,
248,我,855,1,
249,认,850,1,
250,特,845,1,
251,室,845,1,
252,喜,840,1,
253,词,835,1,
254,汽,833,1,
255,住,829,1,
256,提,829,1,
257,火,824,1,
258,汉,823,1,
259,流,821,1,
260,市,820,1,
261,条,819,1,
262,你,815,1,
263,位,811,1,
264,接,809,1,
265,画,809,1,
266,雨,803,1,
267,叫,798,1,
268,二,798,1,
269,几,796,1,
270,活,796,1,
271,次,792,1,
272,邮,790,1,
273,谢,790,1,
274,利,788,1,
275,眼,787,1,
276,先,784,1,
277,图,782,1,
278,司,782,1,
279,系,782,1,
280,于,781,1,
281,价,781,1,
282,朋,779,1,
283,准,775,1,
284,所,775,1,
285,忙,771,1,
286,医,771,1,
287,三,771,1,
288,贵,768,1,
289,礼,767,1,
290,餐,762,1,
291,保,762,1,
292,亲,759,1,
293,等,756,1,
294,张,756,1,
295,费,750,1,
296,飞,747,1,
297,量,744,1,
298,息,742,1,
299,再,739,1,
300,他,739,1,
301,步,739,1,
302,安,739,1,
303,错,738,1,
304,共,734,1,
305,也,732,1,
306,从,731,1,
307,园,730,1,
308,知,725,1,
309,候,724,1,
310,都,722,1,
311,肉,716,1,
312,玩,712,1,
313,解,709,1,
314,光,709,1,
315,药,706,1,
316,应,702,1,
317,海,701,1,
318,买,700,1,
319,写,693,1,
320,直,691,1,
321,部,689,1,
322,亮,688,1,
323,典,685,1,
324,歌,684,1,
325,半,683,1,
326,像,682,1,
327,演,682,1,
328,吧,680,1,
329,元,679,1,
330,数,678,1,
331,离,676,1,
332,化,673,1,
333,清,672,1,
