1,子,811,1,
2,人,534,1,
3,一,496,1,
4,生,450,1,
5,天,446,1,
6,大,417,1,
7,车,409,1,
8,学,388,1,
9,上,380,1,
10,不,358,1,
11,儿,347,1,
12,下,320,1,
13,电,315,1,
14,中,314,1,
15,公,307,1,
16,行,306,1,
17,心,305,1,
18,机,296,1,
19,小,293,1,
20,面,292,1,
21,开,289,1,
22,发,287,1,
23,好,286,1,
24,地,280,1,
25,有,272,1,
26,会,271,1,
27,家,267,1,
28,年,266,1,
29,国,262,1,
30,的,255,1,
31,水,254,1,
32,手,249,1,
33,头,249,1,
34,外,248,1,
35,出,246,1,
36,动,245,1,
37,期,237,1,
38,点,226,1,
39,气,218,1,
40,来,218,1,
41,书,218,1,
42,打,217,1,
43,菜,216,1,
44,十,215,1,
45,日,213,1,
46,后,211,1,
47,时,211,1,
48,文,210,1,
49,明,209,1,
50,口,206,1,
51,分,204,1,
52,月,196,1,
53,色,192,1,
54,场,192,1,
55,花,191,1,
56,话,191,1,
57,方,190,1,
58,理,189,1,
59,房,189,1,
60,意,189,1,
61,是,188,1,
62,道,187,1,
63,高,186,1,
64,用,184,1,
65,路,184,1,
66,事,183,1,
67,饭,183,1,
68,得,182,1,
69,球,182,1,
70,名,182,1,
71,物,182,1,
72,自,179,1,
73,多,178,1,
74,可,177,1,
75,体,177,1,
76,星,176,1,
77,然,175,1,
78,边,174,1,
79,表,171,1,
80,主,171,1,
81,长,170,1,
82,要,170,1,
83,定,170,1,
84,单,166,1,
85,包,165,1,
86,过,164,1,
87,以,161,1,
88,服,160,1,
89,票,159,1,
90,情,158,1,
91,老,158,1,
92,本,157,1,
93,游,156,1,
94,工,156,1,
95,经,155,1,
96,信,154,1,
97,合,153,1,
98,么,152,1,
99,作,152,1,
100,到,152,1,
101,果,151,1,
102,起,150,1,
103,对,150,1,
104,法,150,1,
105,风,148,1,
106,在,147,1,
107,常,147,1,
108,成,147,1,
109,力,145,1,
110,放,143,1,
111,员,143,1,
112,号,142,1,
113,节,142,1,
114,前,142,1,
115,乐,142,1,
116,客,140,1,
117,肉,139,1,
118,美,139,1,
119,西,139,1,
120,衣,139,1,
121,片,139,1,
122,快,139,1,
123,说,138,1,
124,品,136,1,
125,字,136,1,
126,为,134,1,
127,礼,134,1,
128,二,134,1,
129,马,134,1,
130,火,134,1,
131,现,133,1,
132,里,133,1,
133,回,130,1,
134,教,130,1,
135,重,130,1,
136,看,129,1,
137,餐,129,1,
138,见,129,1,
139,运,128,1,
140,新,128,1,
141,正,128,1,
142,香,128,1,
143,间,128,1,
144,空,127,1,
145,台,127,1,
146,金,126,1,
147,业,126,1,
148,费,125,1,
149,红,125,1,
150,钱,125,1,
151,牛,124,1,
152,别,124,1,
153,照,123,1,
154,同,123,1,
155,化,123,1,
156,了,121,1,
157,门,121,1,
158,白,121,1,
159,三,119,1,
160,去,119,1,
161,相,119,1,
162,度,119,1,
163,海,118,1,
164,比,118,1,
165,通,118,1,
166,女,118,1,
167,结,117,1,
168,店,117,1,
169,这,117,1,
170,午,116,1,
171,笔,116,1,
172,课,116,1,
173,爱,114,1,
174,进,114,1,
175,站,114,1,
176,们,114,1,
177,难,113,1,
178,语,113,1,
179,感,113,1,
180,室,112,1,
181,市,112,1,
182,光,112,1,
183,太,112,1,
184,假,112,1,
185,性,111,1,
186,病,111,1,
187,茶,111,1,
188,馆,110,1,
189,安,110,1,
190,那,109,1,
191,收,109,1,
192,实,109,1,
193,交,109,1,
194,音,108,1,
195,问,108,1,
196,样,108,1,
197,早,108,1,
198,关,108,1,
199,务,107,1,
200,价,107,1,
201,请,107,1,
202,旅,106,1,
203,少,106,1,
204,提,106,1,
205,想,106,1,
206,习,106,1,
207,流,106,1,
208,位,105,1,
209,身,105,1,
210,加,104,1,
211,住,104,1,
212,保,103,1,
213,全,103,1,
214,平,103,1,
215,商,102,1,
216,便,102,1,
217,影,102,1,
218,计,102,1,
219,当,102,1,
220,记,102,1,
221,利,101,1,
222,程,100,1,
223,画,100,1,
224,师,100,1,
225,先,99,1,
226,带,99,1,
227,民,99,1,
228,园,99,1,
229,班,99,1,
230,报,98,1,
231,近,97,1,
232,山,97,1,
233,算,97,1,
234,洗,97,1,
235,处,97,1,
236,油,96,1,
237,证,96,1,
238,活,96,1,
239,装,96,1,
240,演,96,1,
241,所,95,1,
242,酒,95,1,
243,目,94,1,
244,和,94,1,
245,吃,94,1,
246,告,94,1,
247,具,93,1,
248,线,93,1,
249,医,93,1,
250,个,93,1,
251,司,93,1,
252,能,92,1,
253,真,92,1,
254,四,92,1,
255,还,92,1,
256,毛,91,1,
257,最,91,1,
258,姐,91,1,
259,眼,91,1,
260,观,90,1,
261,东,90,1,
262,鸡,90,1,
263,解,89,1,
264,调,89,1,
265,网,89,1,
266,量,89,1,
267,欢,89,1,
268,晚,89,1,
269,亲,88,1,
270,图,87,1,
271,他,87,1,
272,精,86,1,
273,院,86,1,
274,念,86,1,
275,着,85,1,
276,数,85,1,
277,百,85,1,
278,味,85,1,
279,拜,85,1,
280,特,84,1,
281,听,84,1,
282,热,83,1,
283,友,83,1,
284,总,83,1,
285,鱼,83,1,
286,式,83,1,
287,喜,83,1,
288,半,83,1,
289,视,83,1,
290,知,82,1,
291,蛋,82,1,
292,奶,82,1,
293,步,82,1,
294,办,82,1,
295,排,82,1,
296,考,81,1,
297,走,81,1,
298,接,81,1,
299,雨,81,1,
300,邮,81,1,
301,立,81,1,
302,夜,81,1,
303,皮,80,1,
304,五,80,1,
305,货,80,1,
306,应,79,1,
307,弟,79,1,
308,舞,79,1,
309,制,79,1,
310,药,78,1,
311,飞,78,1,
312,料,78,1,
313,传,78,1,
314,足,78,1,
315,哪,78,1,
316,草,78,1,
317,代,78,1,
318,部,77,1,
319,试,77,1,
320,选,77,1,
321,妈,77,1,
322,灯,77,1,
323,于,77,1,
324,麻,76,1,
325,我,76,1,
326,兴,76,1,
327,认,76,1,
328,玩,76,1,
329,烧,76,1,
330,望,75,1,
331,干,75,1,
332,觉,75,1,
333,共,75,1,
334,历,75,1,
335,士,75,1,
336,备,74,1,
337,谢,74,1,
338,言,74,1,
339,写,73,1,
340,取,73,1,
341,区,73,1,
342,存,73,1,
343,准,73,1,
344,卡,73,1,
345,条,73,1,
346,局,73,1,
347,内,73,1,
348,食,73,1,
349,直,72,1,
350,入,72,1,
351,校,72,1,
352,离,72,1,
353,今,72,1,
354,约,72,1,
355,格,72,1,
356,纸,71,1,
357,布,71,1,
358,叫,71,1,
359,贵,71,1,
360,夫,71,1,
361,建,71,1,
362,象,71,1,
363,租,71,1,
364,歌,70,1,
365,科,70,1,
366,角,70,1,
367,声,70,1,
368,就,70,1,
369,识,70,1,
370,钟,70,1,
371,神,69,1,
372,谈,69,1,
373,件,69,1,
374,议,69,1,
375,卖,69,1,
376,管,69,1,
377,款,69,1,
378,六,68,1,
379,急,68,1,
380,痛,68,1,
381,黄,67,1,
382,冰,67,1,
383,失,67,1,
384,妹,67,1,
385,楼,67,1,
386,刻,66,1,
387,几,66,1,
388,没,66,1,
389,春,66,1,
390,套,66,1,
391,什,66,1,
392,再,66,1,
393,九,66,1,
394,如,66,1,
395,双,66,1,
396,军,66,1,
397,害,65,1,
398,满,65,1,
399,无,65,1,
400,烦,65,1,
401,只,65,1,
402,亮,65,1,
403,八,65,1,
404,张,65,1,
405,容,65,1,
406,落,65,1,
407,护,65,1,
408,功,65,1,
409,政,65,1,
410,清,64,1,
411,圆,64,1,
412,英,64,1,
413,你,64,1,
414,转,64,1,
415,等,64,1,
416,古,64,1,
417,集,64,1,
418,系,63,1,
419,设,63,1,
420,差,63,1,
421,堂,63,1,
422,义,63,1,
423,预,63,1,
424,剧,62,1,
425,盘,62,1,
426,汤,62,1,
427,彩,62,1,
428,广,62,1,
429,产,62,1,
430,原,62,1,
431,坐,61,1,
432,板,61,1,
433,米,61,1,
434,景,61,1,
435,示,61,1,
436,瓜,61,1,
437,从,61,1,
438,哥,61,1,
439,做,61,1,
440,休,61,1,
441,男,61,1,
442,参,60,1,
443,因,60,1,
444,错,60,1,
445,思,60,1,
446,指,60,1,
447,雪,60,1,
448,消,60,1,
449,反,59,1,
450,队,59,1,
451,座,59,1,
452,种,59,1,
453,题,59,1,
454,忙,59,1,
455,强,59,1,
456,龙,58,1,
457,裤,58,1,
458,练,58,1,
459,领,58,1,
460,苦,58,1,
461,唱,58,1,
462,改,58,1,
463,笑,58,1,
464,鞋,58,1,
465,术,58,1,
466,温,58,1,
467,统,57,1,
468,社,57,1,
469,器,57,1,
470,牌,57,1,
471,像,57,1,
472,右,57,1,
473,给,57,1,
474,七,57,1,
475,送,57,1,
476,资,57,1,
477,留,57,1,
478,第,57,1,
479,受,57,1,
480,元,57,1,
481,助,56,1,
482,船,56,1,
483,任,56,1,
484,脑,56,1,
485,两,56,1,
486,才,56,1,
487,冷,56,1,
488,息,56,1,
489,候,56,1,
490,左,56,1,
491,母,56,1,
492,印,56,1,
493,也,55,1,
